data_size, chunk_size, N, K, chosen_nodes
202.899994, 22.544444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
129.699997, 14.411111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
67.199997, 7.466666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
60.200001, 6.688889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
160.699997, 17.855555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
87.000000, 9.666667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
175.199997, 19.466666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
92.800003, 10.311111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
118.300003, 13.144445, 10, 9, 1 6 7 9 2 0 3 8 4 5 
190.000000, 21.111111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
3.700000, 0.411111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
173.800003, 19.311111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
120.900002, 13.433334, 10, 9, 1 6 7 9 2 0 3 8 4 5 
3.100000, 0.344444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
148.300003, 16.477778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
115.900002, 12.877778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
118.300003, 13.144445, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.100000, 0.233333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
84.599998, 9.400000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
108.400002, 12.044445, 10, 9, 1 6 7 9 2 0 3 8 4 5 
57.400002, 6.377778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
61.700001, 6.855556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
163.000000, 18.111111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
3.000000, 0.333333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
170.100006, 18.900001, 10, 9, 1 6 7 9 2 0 3 8 4 5 
123.300003, 13.700000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
69.400002, 7.711111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
89.599998, 9.955555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
226.899994, 25.211110, 10, 9, 1 6 7 9 2 0 3 8 4 5 
152.000000, 16.888889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
67.000000, 7.444444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
114.400002, 12.711111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
123.000000, 13.666667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
161.500000, 17.944444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
176.199997, 19.577777, 10, 9, 1 6 7 9 2 0 3 8 4 5 
99.500000, 11.055556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
114.099998, 12.677778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
120.800003, 13.422223, 10, 9, 1 6 7 9 2 0 3 8 4 5 
77.199997, 8.577777, 10, 9, 1 6 7 9 2 0 3 8 4 5 
85.500000, 9.500000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
152.100006, 16.900001, 10, 9, 1 6 7 9 2 0 3 8 4 5 
3.800000, 0.422222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
116.199997, 12.911111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
183.800003, 20.422223, 10, 9, 1 6 7 9 2 0 3 8 4 5 
60.500000, 6.722222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
177.100006, 19.677778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.800000, 0.311111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
124.300003, 13.811111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
100.800003, 11.200000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
93.300003, 10.366667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
104.699997, 11.633333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
90.599998, 10.066666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
182.000000, 20.222222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
3.100000, 0.344444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.000000, 0.222222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
220.800003, 24.533334, 10, 9, 1 6 7 9 2 0 3 8 4 5 
90.800003, 10.088889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
151.699997, 16.855555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
128.000000, 14.222222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
122.500000, 13.611111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
68.599998, 7.622222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
146.000000, 16.222222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
171.600006, 19.066667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
85.099998, 9.455555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
97.699997, 10.855555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
154.300003, 17.144445, 10, 9, 1 6 7 9 2 0 3 8 4 5 
3.900000, 0.433333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
116.400002, 12.933334, 10, 9, 1 6 7 9 2 0 3 8 4 5 
131.000000, 14.555556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.000000, 0.222222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
3.000000, 0.333333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
141.800003, 15.755556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
139.699997, 15.522222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
96.599998, 10.733333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
110.099998, 12.233333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
124.699997, 13.855555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
3.200000, 0.355556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
60.799999, 6.755555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
82.500000, 9.166667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
106.900002, 11.877778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
194.699997, 21.633333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
182.800003, 20.311111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
74.300003, 8.255556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
105.900002, 11.766667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
142.899994, 15.877777, 10, 9, 1 6 7 9 2 0 3 8 4 5 
68.099998, 7.566666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
76.199997, 8.466666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
114.000000, 12.666667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
140.600006, 15.622223, 10, 9, 1 6 7 9 2 0 3 8 4 5 
150.500000, 16.722222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
174.399994, 19.377777, 10, 9, 1 6 7 9 2 0 3 8 4 5 
84.500000, 9.388889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
105.300003, 11.700000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
173.100006, 19.233334, 10, 9, 1 6 7 9 2 0 3 8 4 5 
67.199997, 7.466666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.100000, 0.233333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
131.100006, 14.566667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
134.500000, 14.944444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
99.199997, 11.022222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.600000, 0.288889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.400000, 0.266667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
136.000000, 15.111111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
123.400002, 13.711111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
156.000000, 17.333333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
149.199997, 16.577777, 10, 9, 1 6 7 9 2 0 3 8 4 5 
76.699997, 8.522222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.800000, 0.311111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
150.600006, 16.733334, 10, 9, 1 6 7 9 2 0 3 8 4 5 
199.699997, 22.188889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
66.300003, 7.366667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
126.599998, 14.066666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
87.599998, 9.733333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
96.599998, 10.733333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
190.100006, 21.122223, 10, 9, 1 6 7 9 2 0 3 8 4 5 
164.399994, 18.266666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
259.600006, 28.844445, 10, 9, 1 6 7 9 2 0 3 8 4 5 
166.199997, 18.466666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
261.600006, 29.066667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
143.600006, 15.955556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
178.500000, 19.833333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
249.800003, 27.755556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
139.199997, 15.466666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
183.399994, 20.377777, 10, 9, 1 6 7 9 2 0 3 8 4 5 
77.300003, 8.588889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
144.500000, 16.055556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
144.899994, 16.099999, 10, 9, 1 6 7 9 2 0 3 8 4 5 
139.399994, 15.488888, 10, 9, 1 6 7 9 2 0 3 8 4 5 
4.400000, 0.488889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.700000, 0.300000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.800000, 0.311111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
207.000000, 23.000000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
100.500000, 11.166667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
74.300003, 8.255556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
149.399994, 16.599999, 10, 9, 1 6 7 9 2 0 3 8 4 5 
140.100006, 15.566667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
3.100000, 0.344444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
144.800003, 16.088889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
112.300003, 12.477778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
127.199997, 14.133333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
71.599998, 7.955555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
65.500000, 7.277778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
157.000000, 17.444444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
258.899994, 28.766666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
174.399994, 19.377777, 10, 9, 1 6 7 9 2 0 3 8 4 5 
163.100006, 18.122223, 10, 9, 1 6 7 9 2 0 3 8 4 5 
285.299988, 31.699999, 10, 9, 1 6 7 9 2 0 3 8 4 5 
160.399994, 17.822222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
194.600006, 21.622223, 10, 9, 1 6 7 9 2 0 3 8 4 5 
262.500000, 29.166667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
140.600006, 15.622223, 10, 9, 1 6 7 9 2 0 3 8 4 5 
197.800003, 21.977778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
140.399994, 15.599999, 10, 9, 1 6 7 9 2 0 3 8 4 5 
5.000000, 0.555556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
78.599998, 8.733333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
144.100006, 16.011112, 10, 9, 1 6 7 9 2 0 3 8 4 5 
150.500000, 16.722222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
143.600006, 15.955556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.800000, 0.311111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
11.800000, 1.311111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
70.000000, 7.777778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
3.000000, 0.333333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
3.200000, 0.355556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
97.900002, 10.877778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
202.899994, 22.544444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
161.100006, 17.900001, 10, 9, 1 6 7 9 2 0 3 8 4 5 
101.900002, 11.322222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
113.099998, 12.566666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
67.699997, 7.522222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
69.699997, 7.744444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
187.899994, 20.877777, 10, 9, 1 6 7 9 2 0 3 8 4 5 
165.300003, 18.366667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
261.700012, 29.077779, 10, 9, 1 6 7 9 2 0 3 8 4 5 
166.399994, 18.488888, 10, 9, 1 6 7 9 2 0 3 8 4 5 
258.000000, 28.666667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
181.399994, 20.155555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
148.399994, 16.488888, 10, 9, 1 6 7 9 2 0 3 8 4 5 
242.899994, 26.988888, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.100000, 0.233333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
14.100000, 1.566667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
67.000000, 7.444444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
62.900002, 6.988889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.255556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
128.300003, 14.255556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
130.500000, 14.500000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
99.900002, 11.100000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
220.199997, 24.466666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.800000, 0.311111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.600000, 0.288889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
150.899994, 16.766666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
130.899994, 14.544444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
96.500000, 10.722222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
148.600006, 16.511112, 10, 9, 1 6 7 9 2 0 3 8 4 5 
3.400000, 0.377778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
75.800003, 8.422223, 10, 9, 1 6 7 9 2 0 3 8 4 5 
157.500000, 17.500000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
189.300003, 21.033334, 10, 9, 1 6 7 9 2 0 3 8 4 5 
92.800003, 10.311111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
117.300003, 13.033334, 10, 9, 1 6 7 9 2 0 3 8 4 5 
70.400002, 7.822222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
73.900002, 8.211111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
185.399994, 20.599999, 10, 9, 1 6 7 9 2 0 3 8 4 5 
168.500000, 18.722222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
252.699997, 28.077777, 10, 9, 1 6 7 9 2 0 3 8 4 5 
183.300003, 20.366667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
270.100006, 30.011112, 10, 9, 1 6 7 9 2 0 3 8 4 5 
138.699997, 15.411111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
154.699997, 17.188889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
247.600006, 27.511112, 10, 9, 1 6 7 9 2 0 3 8 4 5 
96.599998, 10.733333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
158.100006, 17.566667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
5.000000, 0.555556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
162.399994, 18.044444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
152.699997, 16.966666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
76.699997, 8.522222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
115.400002, 12.822222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.400000, 0.266667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.255556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
100.699997, 11.188889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
129.800003, 14.422223, 10, 9, 1 6 7 9 2 0 3 8 4 5 
122.300003, 13.588889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.255556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
60.700001, 6.744445, 10, 9, 1 6 7 9 2 0 3 8 4 5 
133.899994, 14.877777, 10, 9, 1 6 7 9 2 0 3 8 4 5 
213.500000, 23.722222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
91.800003, 10.200000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
118.900002, 13.211111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
71.300003, 7.922223, 10, 9, 1 6 7 9 2 0 3 8 4 5 
58.900002, 6.544445, 10, 9, 1 6 7 9 2 0 3 8 4 5 
255.600006, 28.400001, 10, 9, 1 6 7 9 2 0 3 8 4 5 
184.399994, 20.488888, 10, 9, 1 6 7 9 2 0 3 8 4 5 
158.000000, 17.555556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
177.899994, 19.766666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
271.700012, 30.188890, 10, 9, 1 6 7 9 2 0 3 8 4 5 
160.699997, 17.855555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
132.800003, 14.755556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
265.399994, 29.488888, 10, 9, 1 6 7 9 2 0 3 8 4 5 
188.300003, 20.922223, 10, 9, 1 6 7 9 2 0 3 8 4 5 
79.000000, 8.777778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
151.100006, 16.788890, 10, 9, 1 6 7 9 2 0 3 8 4 5 
128.000000, 14.222222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
142.000000, 15.777778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.244444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
159.699997, 17.744444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
197.000000, 21.888889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.400000, 0.266667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
21.600000, 2.400000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
62.700001, 6.966667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
5.800000, 0.644444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
134.500000, 14.944444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
139.699997, 15.522222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
100.099998, 11.122222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.400000, 0.266667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
101.000000, 11.222222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
114.800003, 12.755556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
68.300003, 7.588889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
55.799999, 6.200000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
252.000000, 28.000000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
160.600006, 17.844445, 10, 9, 1 6 7 9 2 0 3 8 4 5 
174.899994, 19.433333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
178.800003, 19.866667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
301.600006, 33.511112, 10, 9, 1 6 7 9 2 0 3 8 4 5 
137.000000, 15.222222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
165.100006, 18.344445, 10, 9, 1 6 7 9 2 0 3 8 4 5 
252.399994, 28.044444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
78.699997, 8.744444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
143.100006, 15.900001, 10, 9, 1 6 7 9 2 0 3 8 4 5 
128.500000, 14.277778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
3.400000, 0.377778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
121.599998, 13.511111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
158.399994, 17.599999, 10, 9, 1 6 7 9 2 0 3 8 4 5 
101.699997, 11.300000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
233.100006, 25.900001, 10, 9, 1 6 7 9 2 0 3 8 4 5 
3.000000, 0.333333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
57.900002, 6.433334, 10, 9, 1 6 7 9 2 0 3 8 4 5 
3.400000, 0.377778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
132.300003, 14.700000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
130.199997, 14.466666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
79.900002, 8.877778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
6.000000, 0.666667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
195.199997, 21.688889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
137.399994, 15.266666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
94.699997, 10.522222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
91.599998, 10.177778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
115.000000, 12.777778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
71.599998, 7.955555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
175.000000, 19.444444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
169.100006, 18.788890, 10, 9, 1 6 7 9 2 0 3 8 4 5 
282.399994, 31.377777, 10, 9, 1 6 7 9 2 0 3 8 4 5 
209.699997, 23.300000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
327.500000, 36.388889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
175.500000, 19.500000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
133.399994, 14.822222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
264.799988, 29.422221, 10, 9, 1 6 7 9 2 0 3 8 4 5 
3.700000, 0.411111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
3.200000, 0.355556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
184.600006, 20.511112, 10, 9, 1 6 7 9 2 0 3 8 4 5 
3.600000, 0.400000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
76.599998, 8.511111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
139.600006, 15.511112, 10, 9, 1 6 7 9 2 0 3 8 4 5 
152.899994, 16.988888, 10, 9, 1 6 7 9 2 0 3 8 4 5 
143.500000, 15.944444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
148.300003, 16.477778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
103.500000, 11.500000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
162.800003, 18.088889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
131.300003, 14.588889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
3.100000, 0.344444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
62.799999, 6.977778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
32.500000, 3.611111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
210.800003, 23.422223, 10, 9, 1 6 7 9 2 0 3 8 4 5 
68.599998, 7.622222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
125.099998, 13.900000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
80.300003, 8.922223, 10, 9, 1 6 7 9 2 0 3 8 4 5 
103.099998, 11.455555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
198.899994, 22.099999, 10, 9, 1 6 7 9 2 0 3 8 4 5 
178.000000, 19.777778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
273.299988, 30.366665, 10, 9, 1 6 7 9 2 0 3 8 4 5 
283.700012, 31.522224, 10, 9, 1 6 7 9 2 0 3 8 4 5 
177.300003, 19.700000, 10, 9, 1 6 7 9 2 0 3 8 4 5 
158.399994, 17.599999, 10, 9, 1 6 7 9 2 0 3 8 4 5 
180.899994, 20.099999, 10, 9, 1 6 7 9 2 0 3 8 4 5 
266.100006, 29.566667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
73.500000, 8.166667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
159.500000, 17.722222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
78.000000, 8.666667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
3.100000, 0.344444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
164.600006, 18.288890, 10, 9, 1 6 7 9 2 0 3 8 4 5 
151.399994, 16.822222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
135.199997, 15.022222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
201.199997, 22.355555, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.600000, 0.288889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.600000, 0.288889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
99.500000, 11.055556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
147.000000, 16.333333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
138.300003, 15.366667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.500000, 0.277778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
62.400002, 6.933334, 10, 9, 1 6 7 9 2 0 3 8 4 5 
57.299999, 6.366667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
229.699997, 25.522222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
88.599998, 9.844444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
80.699997, 8.966666, 10, 9, 1 6 7 9 2 0 3 8 4 5 
122.900002, 13.655556, 10, 9, 1 6 7 9 2 0 3 8 4 5 
102.300003, 11.366667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
155.899994, 17.322222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
242.399994, 26.933333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
173.600006, 19.288890, 10, 9, 1 6 7 9 2 0 3 8 4 5 
248.500000, 27.611111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
164.100006, 18.233334, 10, 9, 1 6 7 9 2 0 3 8 4 5 
149.800003, 16.644445, 10, 9, 1 6 7 9 2 0 3 8 4 5 
164.800003, 18.311111, 10, 9, 1 6 7 9 2 0 3 8 4 5 
252.300003, 28.033334, 10, 9, 1 6 7 9 2 0 3 8 4 5 
41.700001, 4.633333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
60.000000, 6.666667, 10, 9, 1 6 7 9 2 0 3 8 4 5 
184.300003, 20.477778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.244444, 10, 9, 1 6 7 9 2 0 3 8 4 5 
76.699997, 8.522222, 10, 9, 1 6 7 9 2 0 3 8 4 5 
157.300003, 17.477778, 10, 9, 1 6 7 9 2 0 3 8 4 5 
68.300003, 7.588889, 10, 9, 1 6 7 9 2 0 3 8 4 5 
136.199997, 15.133333, 10, 9, 1 6 7 9 2 0 3 8 4 5 
