ID,Size,Total_Transfer_Time,Transfer_Time_Parralelized,Chunking_Time,N,K,Total_Read_Time,Read_Time_Parralelized,Reconstruct_Time
286,0.894695,0.007404,0.001331,0.025635,9,6,0.006910,0.001121,0.055726
287,29.634699,0.245228,0.044099,0.849089,9,6,0.228866,0.037136,1.845803
288,23360.746094,193.311189,34.763015,666.067134,9,6,180.412837,29.274118,1434.437202
289,0.208758,0.001727,0.000311,0.005952,9,6,0.001612,0.000262,0.012819
290,223627.687500,1850.528831,332.779297,6376.125671,9,6,1727.055517,280.235197,13731.576597
291,7.863306,0.065069,0.011701,0.225298,9,6,0.060728,0.009854,0.489767
292,18.344072,0.151798,0.027298,0.525592,9,6,0.141670,0.022988,1.142564
293,589.768188,4.880357,0.877631,16.815610,9,6,4.554724,0.739058,36.213973
294,0.022696,0.000188,0.000034,0.000647,9,6,0.000175,0.000028,0.001394
295,0.004046,0.000033,0.000006,0.000115,9,6,0.000031,0.000005,0.000248
297,0.034290,0.000284,0.000051,0.000972,9,6,0.000265,0.000043,0.002172
298,394.913574,3.267927,0.587669,11.259870,9,6,3.049880,0.494879,24.249171
299,0.000116,0.000001,0.000000,0.000003,9,6,0.000001,0.000000,0.000007
300,0.067225,0.000556,0.000100,0.001917,9,6,0.000519,0.000084,0.004128
301,0.001307,0.000011,0.000002,0.000037,9,6,0.000010,0.000002,0.000080
302,0.001926,0.000016,0.000003,0.000055,9,6,0.000015,0.000002,0.000118
303,228311.781250,1889.289910,339.749674,6509.679663,9,6,1763.230331,286.104989,14019.197476
304,0.556953,0.004609,0.000829,0.015880,9,6,0.004301,0.000698,0.034199
305,10.683027,0.088403,0.015897,0.306089,9,6,0.082504,0.013387,0.665394
306,1.083839,0.008969,0.001613,0.031054,9,6,0.008370,0.001358,0.067507
307,17.620956,0.145814,0.026222,0.504873,9,6,0.136085,0.022081,1.097524
308,5.582067,0.046192,0.008307,0.159937,9,6,0.043110,0.006995,0.347680
309,0.444248,0.003676,0.000661,0.012729,9,6,0.003431,0.000557,0.027670
310,1.811018,0.014986,0.002695,0.051889,9,6,0.013986,0.002269,0.112800
311,0.000089,0.000001,0.000000,0.000003,9,6,0.000001,0.000000,0.000006
312,66.859055,0.553262,0.099493,1.910078,9,6,0.516346,0.083783,4.269979
313,0.000007,0.000000,0.000000,0.000000,9,6,0.000000,0.000000,0.000000
314,0.215027,0.001779,0.000320,0.006143,9,6,0.001661,0.000269,0.013733
315,107814.335938,892.168314,160.438000,3074.027920,9,6,832.639937,135.105684,6620.203557
316,205963.484375,1704.356782,306.493280,5872.479721,9,6,1590.636544,258.099604,12646.928444
