id,size,submit_time,time_spent
1268,1,22440,0
1269,1,22445,0
1270,1,22450,0
1271,1,22450,0
1272,1,22457,0
1273,1,22459,0
1274,1,22466,0
1275,1,22468,0
1276,1,22473,0
1277,1,22475,0
1278,1,22478,0
1279,1,22483,0
1280,1,22485,0
1281,1,22513,0
1282,23.039492,22515,0
1283,2120.602661,22522,0
1284,1,22522,0
1285,257.194651,22523,0
1286,1,22525,0
1287,1,22527,0
1288,1,22532,0
1289,1,22534,0
1290,1,22541,0
1291,1,22543,0
1292,1,22558,0
1293,1,22564,0
1294,1,22573,0
1295,1,22582,0
1296,1,22589,0
1297,18312.094739,22596,0
1298,1.022441,22596,0
1299,1,22598,0
1300,749.554624,22599,0
1301,1,22606,0
1302,1769.659038,22606,0
1303,1,22607,0
1304,1,22611,0
1305,1,22621,0
1306,1,22638,0
1307,1,22639,0
1308,1,22643,0
1309,1,22647,0
1310,1,22651,0
1311,1,22654,0
1312,1,22655,0
1313,1,22662,0
1314,1,22663,0
1315,1229.584671,22665,0
1316,1,22671,0
1317,1,22672,0
1318,1,22676,0
1319,1,22681,0
1320,1,22689,0
1321,1,22692,0
1322,1,22704,0
1323,1,22711,0
1324,1,22720,0
1325,1,22721,0
1326,1245.40405,22726,0
1327,1,22727,0
1328,1,22731,0
1329,16.980457,22734,0
1330,1,22740,0
1331,1,22740,0
1332,1,22755,0
1333,400.713757,22767,0
1334,1,22769,0
1335,1,22769,0
1336,1,22782,0
1337,1,22783,0
1338,1177.350347,22783,0
1339,18314.723118,22786,0
1340,1,22789,0
1341,1,22794,0
1342,1,22796,0
1343,1,22801,0
1344,1,22805,0
1345,1,22807,0
1346,1,22810,0
1347,1,22816,0
1348,1,22825,0
1349,1,22831,0
1350,1,22833,0
1351,1087.928324,22836,0
1352,195.028377,22837,0
1353,1,22839,0
1354,1,22846,0
1355,1,22847,0
1356,1,22851,0
1357,1,22852,0
1358,1,22858,0
1359,1,22860,0
1360,1,22863,0
1361,1,22867,0
1362,1,22868,0
1363,1,22873,0
1364,1,22875,0
1365,1,22882,0
1366,1020.158227,22885,0
1367,1,22888,0
1368,32.002002,22892,0
1369,1,22894,0
1370,1,22898,0
1371,1,22899,0
1372,1,22905,0
1373,1,22906,0
1374,1,22912,0
1375,1,22913,0
1376,1,22920,0
1377,1,22923,0
1378,3455.713357,22926,0
1379,1,22927,0
1380,1,22932,0
1381,1,22933,0
1382,1020.728927,22935,0
1383,1,22938,0
1384,1,22939,0
1385,1,22942,0
1386,1804.800771,22944,0
1387,18313.459646,22945,0
1388,1,22946,0
1389,1,22949,0
1390,1,22954,0
1391,1,22957,0
1392,1,22965,0
1393,1,22970,0
1394,1,22973,0
1395,1,22978,0
1396,962.597828,22980,0
1397,1,22995,0
1398,26.977518,23003,0
1399,1,23004,0
1400,1.314729,23013,0
1401,1,23020,0
1402,1,23027,0
1403,1,23032,0
1404,1,23037,0
1405,1,23038,0
1406,1,23041,0
1407,1,23045,0
1408,1,23046,0
1409,1415.964857,23048,0
1410,1,23053,0
1411,1,23055,0
1412,1,23057,0
1413,1,23071,0
1414,18310.77747,23081,0
1415,1,23091,0
1416,1,23100,0
1417,1091.405091,23106,0
1418,10000.000866,23109,0
1419,1000.000676,23110,0
1420,1,23115,0
1421,1,23125,0
1422,1602.548452,23126,0
1423,1000.000414,23136,0
1424,1,23150,0
1425,1,23166,0
1426,1000.000233,23175,0
1427,1,23177,0
1428,1,23182,0
1429,10000.000734,23187,0
1430,1,23197,0
1431,6.774626,23200,0
1432,1,23207,0
1433,1752.433455,23210,0
1434,1000.000397,23210,0
1435,1,23242,0
1436,151.559432,23259,0
1437,4238.905837,23269,0
1438,26039.159451,23270,0
1439,1000.000357,23275,0
1440,1.752053,23278,0
1441,1569.209724,23284,0
1442,1,23293,0
1443,1000.000435,23301,0
1444,1,23303,0
1445,1,23321,0
1446,1000.000404,23345,0
1447,1,23358,0
1448,1679.619132,23365,0
1449,1,23379,0
1450,1000.000166,23383,0
1451,3611.076605,23387,0
1452,1,23389,0
1453,1,23400,0
1454,3593.535518,23405,0
1455,1000.000286,23406,0
1456,1,23415,0
1457,1000.000484,23432,0
1458,240.974799,23440,0
1459,1000.000516,23461,0
1460,1.72995,23462,0
1461,1000.000387,23482,0
1462,2468.299876,23482,0
1463,1,23492,0
1464,2150.018485,23499,0
1465,1000.000262,23503,0
1466,1,23508,0
1467,1,23517,0
1468,1106.575802,23528,0
1469,1000.000273,23545,0
1470,1,23547,0
1471,1399.079395,23548,0
1472,1,23556,0
1473,9.434976,23563,0
1474,1,23565,0
1475,1000.000401,23568,0
1476,1,23573,0
1477,1,23582,0
1478,1,23591,0
1479,1000.000213,23592,0
1480,1,23596,0
1481,1,23601,0
1482,18318.687768,23603,0
1483,1,23609,0
1484,1000.000642,23615,0
1485,1426.666606,23617,0
1486,1,23618,0
1487,95.858684,23638,0
1488,1000.000406,23644,0
1489,1.017687,23646,0
1490,103.057586,23650,0
1491,1,23657,0
1492,1,23663,0
1493,1,23671,0
1494,1165.573793,23672,0
1495,1,23684,0
1496,1,23693,0
1497,62.893073,23696,0
1498,1,23700,0
1499,885.213023,23705,0
1500,7670.890883,23705,0
1501,1,23715,0
1502,1,23726,0
1503,1,23740,0
1504,1,23750,0
1505,1,23759,0
1506,1837.539278,23761,0
1507,1,23770,0
1508,1,23790,0
1509,1,23797,0
1510,18311.084589,23798,0
1511,1,23805,0
1512,1,23812,0
1513,1,23818,0
1514,1,23851,0
1515,2026.597041,23859,0
1516,1,23862,0
1517,1,23871,0
1518,1,23887,0
1519,1,23902,0
1520,9.660815,23939,0
1521,1785.305562,23943,0
1522,2.247133,23968,0
1523,10000.000857,24006,0
1524,69069.230199,24009,0
1525,1478.770647,24014,0
1526,2.08025,24033,0
1527,1,24050,0
1528,1,24057,0
1529,947.093908,24070,0
1530,1,24094,0
1531,7286.631079,24101,0
1532,1878.122211,24103,0
1533,1.438513,24103,0
1534,1,24117,0
1535,1.919436,24175,0
1536,1846.118032,24178,0
1537,1614.907471,24181,0
1538,604.883646,24221,0
1539,232.194364,24232,0
1540,1.959723,24233,0
1541,262.368331,24244,0
1542,1563.950868,24256,0
1543,1.330318,24275,0
1544,1,24288,0
1545,1,24297,0
1546,359.595909,24320,0
1547,1.096676,24332,0
1548,1860.179239,24346,0
1549,1,24353,0
1550,1,24360,0
1551,1,24370,0
1552,646.298434,24372,0
1553,1,24378,0
1554,1,24390,0
1555,18318.30043,24392,0
1556,1,24400,0
1557,1,24411,0
1558,1,24421,0
1559,1524.783655,24422,0
1560,4.030554,24424,0
1561,1671.528541,24425,0
1562,1,24428,0
1563,1,24439,0
1564,52.784053,24449,0
1565,1,24452,0
1566,1,24455,0
1567,1,24460,0
1568,1,24462,0
1569,1,24467,0
1570,1,24472,0
1571,1,24479,0
1572,1250.993237,24484,0
1573,1,24486,0
1574,1,24495,0
1575,1,24504,0
1576,61.136275,24512,0
1577,18335.478162,24513,0
1578,1,24515,0
1579,1,24524,0
1580,1,24536,0
1581,1104.685509,24540,0
1582,1,24545,0
1583,1,24555,0
1584,1,24564,0
1585,1,24580,0
1586,906.73748,24585,0
1587,1,24589,0
1588,1,24598,0
1589,1,24605,0
1590,1,24610,0
1591,1,24616,0
1592,837.343652,24625,0
1593,1,24629,0
1594,185.985803,24654,0
1595,1.033911,24662,0
1596,1,24671,0
1597,1018.964236,24674,0
1598,1,24679,0
1599,1,24688,0
1600,296.645109,24697,0
1601,1,24701,0
1602,1262.486583,24735,0
1603,18313.071986,24767,0
1604,2.333028,24771,0
1605,1,24778,0
1606,1,24793,0
1607,1,24800,0
1608,896.335948,24808,0
1609,1,24809,0
1610,1,24821,0
1611,1890.295294,24825,0
1612,168.98271,24829,0
1613,1,24838,0
1614,13015.300398,24852,0
1615,522001.209921,24859,0
1616,1,24868,0
1617,1,24880,0
1618,1,24887,0
1619,1,24898,0
1620,233.877726,24906,0
1621,937.52809,24907,0
1622,1067.876812,24908,0
1623,65.698945,24909,0
1624,1,24910,0
1625,1684.595168,24910,0
1626,54.168275,24911,0
1627,10000.000723,24911,0
1628,1697.795611,24912,0
1629,21.380573,24912,0
1630,161155.411839,24912,0
1631,1,24915,0
1632,1,24919,0
1633,1,24922,0
1634,1,24927,0
1635,1,24933,0
1636,1,24934,0
1637,1,24939,0
1638,1,24957,0
1639,18313.364955,24961,0
1640,1.633463,24965,0
1641,1.35084,24974,0
1642,1,24975,0
1643,1,24975,0
1644,1585.675974,24984,0
1645,1,24991,0
1646,1,24994,0
1647,1,24996,0
1648,9656.357755,24998,0
1649,1,25000,0
1650,1,25003,0
1651,1,25009,0
1652,1,25010,0
1653,1,25012,0
1654,1,25022,0
1655,51.483101,25028,0
1656,1,25041,0
1657,22.397022,25050,0
1658,1.125516,25058,0
1659,1.225008,25067,0
1660,1731.845654,25068,0
1661,343.643186,25073,0
1662,1,25076,0
1663,658.931833,25085,0
1664,18311.836749,25098,0
1665,2.415183,25122,0
1666,1,25136,0
1667,1476.682548,25140,0
1668,1028.360364,25143,0
1669,1.050982,25167,0
1670,1,25184,0
1671,1,25191,0
1672,1195.013109,25198,0
1673,1,25201,0
1674,125608.089108,25207,0
1675,40198.09682,25217,0
1676,8574.712244,25236,0
1677,26263.591777,25239,0
1678,10945.857781,25249,0
1679,54429.396197,25252,0
1680,41043.472432,25269,0
1681,1,25289,0
1682,5155.660234,25297,0
1683,16.009575,25312,0
1684,878.976903,25350,0
1685,6744.180035,25376,0
1686,1,25379,0
1687,13.181935,25383,0
1688,6957.309821,25384,0
1689,671.031225,25391,0
1690,25.547933,25393,0
1691,529.696878,25410,0
1692,657.523919,25434,0
1693,279.962561,25449,0
1694,1110.263705,25462,0
1695,1,25467,0
1696,1,25470,0
1697,417.325126,25472,0
1698,293.702384,25491,0
1699,1,25509,0
1700,6056.604423,25517,0
1701,1,25539,0
1702,5835.135888,25546,0
1703,125162.030332,25622,0
1704,6548.103163,25649,0
1705,14.767566,25720,0
1706,7829.67251,25727,0
1707,1413.946467,25779,0
1708,1,25785,0
1709,736.48176,25791,0
1710,2773.150341,25836,0
1711,9536.199741,25848,0
1712,9802014.803807,25849,0
1713,1,25849,0
1714,3774.014917,25857,0
1715,3922.774261,25858,0
1716,88385.865551,25860,0
1717,1,25863,0
1718,1,25891,0
1719,53372.163695,25902,0
1720,99229.341775,25907,0
1721,102963.431434,25908,0
1722,93975.645031,25910,0
1723,109581.506682,25915,0
1724,438.979384,25933,0
1725,1,25948,0
1726,1,25952,0
1727,2267.185328,25958,0
1728,14.699831,25985,0
1729,8671.052748,26042,0
1730,1453.268423,26091,0
1731,902.365276,26144,0
1732,1645.843058,26145,0
1733,1000.000992,26146,0
1734,780.064073,26147,0
1735,250405.380001,26161,0
1736,6.005839,26163,0
1737,1000.000508,26171,0
1738,1,26182,0
1739,9463.164763,26183,0
1740,1,26184,0
1741,1000.000749,26194,0
1742,3277.397865,26203,0
1743,1,26211,0
1744,1000.000926,26215,0
1745,1,26219,0
1746,1,26241,0
1747,1000.000244,26245,0
1748,1,26247,0
1749,536.851726,26255,0
1750,1,26290,0
1751,1000.00092,26293,0
1752,1,26302,0
1753,1,26306,0
1754,19.721921,26311,0
1755,1,26317,0
1756,1,26318,0
1757,1000.000579,26319,0
1758,19.721921,26321,0
1759,1,26334,0
1760,72.819203,26334,0
1761,1000.000137,26340,0
1762,1,26341,0
1763,1,26343,0
1764,1,26354,0
1765,1,26360,0
1766,1,26362,0
1767,1,26363,0
1768,1,26365,0
1769,1000.000527,26366,0
1770,1,26379,0
1771,1,26382,0
1772,1,26383,0
1773,1000.000158,26386,0
1774,1,26391,0
1775,1,26394,0
1776,3250.462334,26398,0
1777,1000.0004,26407,0
1778,1,26419,0
1779,1,26421,0
1780,1,26424,0
1781,1,26429,0
1782,1000.000766,26432,0
1783,1,26434,0
1784,4434.358564,26438,0
1785,1,26444,0
1786,1,26449,0
1787,1,26453,0
1788,1000.000259,26454,0
1789,1,26466,0
1790,1000.00021,26473,0
1791,1,26477,0
1792,1,26485,0
1793,1000.000339,26500,0
1794,1,26504,0
1795,1,26507,0
1796,1,26508,0
1797,1,26513,0
1798,1,26516,0
1799,1,26516,0
1800,1,26517,0
1801,1,26518,0
1802,1,26524,0
1803,1000.00032,26526,0
1804,1,26527,0
1805,77.544138,26533,0
1806,1,26542,0
1807,1,26542,0
1808,1,26543,0
1809,1,26546,0
1810,1000.000168,26549,0
1811,1,26550,0
1812,1,26555,0
1813,1,26556,0
1814,967.708448,26560,0
1815,1,26561,0
1816,1,26567,0
1817,1,26568,0
1818,1,26573,0
1819,1000.000935,26576,0
1820,1,26577,0
1821,199447.330874,26591,0
1822,1,26600,0
1823,1,26603,0
1824,1000.000481,26603,0
1825,1,26606,0
1826,1,26607,0
1827,1,26608,0
1828,1,26617,0
1829,1,26619,0
1830,1,26620,0
1831,1,26622,0
1832,1,26632,0
1833,1,26634,0
1834,1,26635,0
1835,1,26638,0
1836,1,26639,0
1837,1000.000344,26642,0
1838,1,26644,0
1839,1,26667,0
1840,1,26671,0
1841,1,26675,0
1842,1,26678,0
1843,1000.000269,26679,0
1844,1,26681,0
1845,1,26683,0
1846,1,26685,0
1847,1,26691,0
1848,1,26697,0
1849,1,26699,0
1850,1,26701,0
1851,1000.000585,26703,0
1852,1,26705,0
1853,1,26705,0
1854,1,26727,0
1855,1000.003394,26727,0
1856,5432.787965,26738,0
1857,75.577276,26741,0
1858,1,26760,0
1859,1,26761,0
1860,1,26766,0
1861,1,26769,0
1862,1,26770,0
1863,1,26772,0
1864,1,26775,0
1865,1,26775,0
1866,1,26777,0
1867,825.262142,26777,0
1868,1,26778,0
1869,1,26781,0
1870,1,26783,0
1871,1,26784,0
1872,1,26786,0
1873,1,26789,0
1874,1707.283682,26789,0
1875,1,26792,0
1876,1,26800,0
1877,1,26806,0
1878,1,26820,0
1879,1,26824,0
1880,1000.000309,26839,0
1881,1,26850,0
1882,1,26851,0
1883,1,26856,0
1884,10002.978459,26864,0
1885,1000.000802,26867,0
1886,1,26869,0
1887,1,26871,0
1888,1,26872,0
1889,1,26876,0
1890,1,26877,0
1891,1,26878,0
1892,1,26878,0
1893,1,26881,0
1894,1,26882,0
1895,1,26883,0
1896,1,26884,0
1897,1,26885,0
1898,1,26885,0
1899,14.699831,26886,0
1900,1467.438178,26892,0
1901,1,26895,0
1902,1,26898,0
1903,1,26898,0
1904,1,26899,0
1905,1,26902,0
1906,1000.000387,26905,0
1907,1,26917,0
1908,1,26920,0
1909,1000.000684,26929,0
1910,120.045773,26933,0
1911,3031.480472,26934,0
1912,1,26935,0
1913,1,26942,0
1914,1,26949,0
1915,1,26966,0
1916,1,26970,0
1917,1,26972,0
1918,1,26979,0
1919,1,26979,0
1920,1000.000857,26983,0
1921,1,26987,0
1922,1,26988,0
1923,1,26992,0
1924,1,26993,0
1925,1,26995,0
1926,1,26999,0
1927,1,27000,0
1928,1,27000,0
1929,1,27004,0
1930,1,27005,0
1931,1.374865,27006,0
1932,1,27009,0
1933,1,27012,0
1934,1,27012,0
1935,1,27013,0
1936,1,27014,0
1937,1,27016,0
1938,1,27017,0
1939,1,27019,0
1940,1,27032,0
1941,1887.652516,27039,0
1942,1,27040,0
1943,88664.360754,27042,0
1944,2.277129,27043,0
1945,4154.623716,27046,0
1946,1,27056,0
1947,1,27063,0
1948,1.880218,27072,0
1949,1,27075,0
1950,4.82926,27077,0
1951,1,27082,0
1952,1,27083,0
1953,1,27083,0
1954,1,27084,0
1955,1,27087,0
1956,1,27088,0
1957,1,27089,0
1958,1,27091,0
1959,1,27092,0
1960,1,27092,0
1961,1,27093,0
1962,1,27094,0
1963,1,27095,0
1964,1,27096,0
1965,534.077931,27097,0
1966,1,27097,0
1967,1,27098,0
1968,1,27100,0
1969,1,27101,0
1970,1,27101,0
1971,1,27102,0
1972,1,27102,0
1973,1,27103,0
1974,1,27107,0
1975,1,27107,0
1976,1,27108,0
1977,1,27108,0
1978,1,27109,0
1979,1,27109,0
1980,1,27111,0
1981,1,27114,0
1982,1,27114,0
1983,1255.427195,27122,0
1984,1,27139,0
1985,1,27152,0
1986,1,27153,0
1987,1,27154,0
1988,771.577714,27170,0
1989,4.710358,27193,0
1990,434.112373,27194,0
1991,213.902478,27207,0
1992,1408.186944,27208,0
1993,205.88647,27218,0
1994,38.627332,27260,0
1995,281.964987,27311,0
1996,12755.49415,27322,0
1997,59322.325513,27350,0
1998,5322.802966,27446,0
1999,76.377032,27451,0
2000,2.414045,27458,0
2001,2644.061004,27490,0
2002,3.110286,27501,0
2003,127794.341645,27549,0
2004,71519.560816,27558,0
2005,1380.61715,27567,0
2006,76390.471071,27655,0
2007,4520.125945,27656,0
2008,1,27660,0
2009,14.699831,27785,0
2010,1,27791,0
2011,200.21352,27796,0
2012,3.143526,27842,0
2013,15.059369,27859,0
2014,233.578416,27876,0
2015,1306.399191,27889,0
2016,1,27933,0
2017,1,27937,0
2018,577.725211,27938,0
2019,67.094732,27938,0
2020,38.446744,27939,0
2021,932.216897,27940,0
2022,65944.974116,27942,0
2023,180.129997,27942,0
2024,2955.460562,27943,0
2025,70.797354,27944,0
2026,1,27944,0
2027,19523.413237,27945,0
2028,1,27948,0
2029,1.982511,27951,0
2030,1,27952,0
2031,1,27959,0
2032,1,27961,0
2033,1,27968,0
2034,1,27970,0
2035,1,27973,0
2036,9365.02633,27974,0
2037,1,27981,0
2038,1,27983,0
2039,1,27991,0
2040,1,27994,0
2041,1,28002,0
2042,1,28003,0
2043,1,28012,0
2044,1,28014,0
2045,1,28021,0
2046,1,28023,0
2047,205.287658,28024,0
2048,1,28026,0
2049,1,28030,0
2050,1,28031,0
2051,1,28037,0
2052,2949.573915,28040,0
2053,1,28041,0
2054,1,28048,0
2055,1,28049,0
2056,645.994819,28050,0
2057,1,28057,0
2058,1,28061,0
2059,109875.776937,28066,0
2060,1,28070,0
2061,195.915951,28072,0
2062,1,28078,0
2063,74698.157055,28090,0
2064,1,28094,0
2065,1,28102,0
2066,1,28103,0
2067,1,28111,0
2068,130.576099,28113,0
2069,1,28116,0
2070,1,28151,0
2071,431.044899,28155,0
2072,1,28164,0
2073,1,28171,0
2074,1,28180,0
2075,1,28192,0
2076,1257.864653,28228,0
2077,1884.873655,28239,0
2078,169.297684,28242,0
2079,438.368127,28274,0
2080,1,28292,0
2081,75697.255365,28320,0
2082,2.730547,28321,0
2083,3141.056042,28367,0
2084,867.286725,28460,0
2085,2.940612,28464,0
2086,1,28475,0
2087,1,28478,0
2088,1,28482,0
2089,1,28558,0
2090,274605.601039,28572,0
2091,1,28610,0
2092,3.110286,28664,0
2093,1432.38427,28666,0
2094,14.699831,28687,0
2095,127794.341645,28711,0
2096,1,28719,0
2097,2693.900842,28733,0
2098,1,28739,0
2099,121.739424,28764,0
2100,33.496776,28811,0
2101,1424.798621,28813,0
2102,1201.798843,28830,0
2103,684.884027,28831,0
2104,1000.000198,28841,0
2105,252.532564,28850,0
2106,937.200304,28858,0
2107,1000.000433,28876,0
2108,1637.56724,28893,0
2109,4.542732,28899,0
2110,1000.000698,28899,0
2111,1000.000363,28924,0
2112,33.986596,28950,0
2113,110.001726,28951,0
2114,127.659844,28962,0
2115,1,28980,0
2116,1783.66701,28981,0
2117,7.006547,28988,0
2118,1,29003,0
2119,208128.612818,29008,0
2120,587.923345,29023,0
2121,6769.290053,29026,0
2122,16006.59675,29032,0
2123,372.605034,29081,0
2124,96211.46005,29092,0
2125,47.57102,29097,0
2126,100482.991231,29134,0
2127,46046.020314,29135,0
2128,199.369272,29140,0
2129,10000.000708,29154,0
2130,393.054058,29199,0
2131,1955.359681,29203,0
2132,1.93927,29261,0
2133,16019.919559,29266,0
2134,11.504682,29272,0
2135,310.804588,29279,0
2136,4.24764,29286,0
2137,1,29288,0
2138,8192.5998,29297,0
2139,328.073316,29301,0
2140,199.301367,29314,0
2141,1,29324,0
2142,14.699831,29349,0
2143,1,29358,0
2144,1,29415,0
2145,1,29446,0
2146,215.285858,29448,0
2147,1,29458,0
2148,7.026472,29462,0
2149,50764.440795,29475,0
2150,1,29478,0
2151,1807.400967,29483,0
2152,55.167822,29508,0
2153,1,29523,0
2154,454.385829,29527,0
2155,4.170236,29551,0
2156,2.948371,29567,0
2157,382.173261,29598,0
2158,659.204966,29610,0
2159,744.912737,29614,0
2160,52116.217378,29645,0
2161,20779.431234,29662,0
2162,1039.535463,29667,0
2163,206.247276,29717,0
2164,289.331477,29749,0
2165,16135.715147,29765,0
2166,1367.85267,29779,0
2167,3967.836964,29865,0
2168,12.007733,29877,0
2169,722.042967,29926,0
2170,29.697264,29994,0
2171,1.836385,29996,0
2172,5638.559059,30030,0
2173,1472.331638,30031,0
2174,265.351261,30032,0
2175,300.268641,30033,0
2176,1.276976,30033,0
2177,89.947588,30034,0
2178,10000.000702,30034,0
2179,40957.211839,30035,0
2180,46526.54188,30036,0
2181,82.803613,30044,0
2182,1,30055,0
2183,210864.526532,30080,0
2184,277.381198,30109,0
2185,1,30121,0
2186,8585.89834,30130,0
2187,1,30141,0
2188,2.953173,30167,0
2189,3114.735005,30176,0
2190,29.420704,30202,0
2191,1.375752,30229,0
2192,717.76435,30232,0
2193,1192.044722,30235,0
2194,14.699831,30247,0
2195,222.057854,30264,0
2196,2170.226346,30279,0
2197,5239.178402,30303,0
2198,1010.122228,30326,0
2199,196.342723,30332,0
2200,142066.794546,30356,0
2201,1242.542136,30361,0
2202,81.077848,30362,0
2203,1327.159113,30389,0
2204,427.553835,30394,0
2205,1,30397,0
2206,43.63477,30398,0
2207,41405.423049,30402,0
2208,52708.68002,30433,0
2209,1223.28155,30446,0
2210,34.554745,30449,0
2211,292.413719,30484,0
2212,363.757616,30498,0
2213,8073.750091,30507,0
2214,1352.744938,30510,0
2215,100.958693,30571,0
2216,1354.614955,30573,0
2217,123638.432866,30632,0
2218,1573.702757,30648,0
2219,1,30696,0
2220,1,30750,0
2221,278.501938,30812,0
2222,3916.791938,30832,0
2223,11.427625,30870,0
2224,63769.235467,30902,0
2225,223.849381,30932,0
2226,3090.726701,30933,0
2227,42887.534088,30935,0
2228,61969.84818,30935,0
2229,17727.932432,30980,0
2230,1,30987,0
2231,9916.772277,30989,0
2232,248.385497,31023,0
2233,44.366751,31025,0
2234,4602.444358,31051,0
2235,83.228755,31058,0
2236,5745.346163,31069,0
2237,131.841473,31074,0
2238,1,31090,0
2239,1325.759836,31145,0
2240,14.699831,31153,0
2241,152.032765,31153,0
2242,291.285535,31176,0
2243,51497.408862,31176,0
2244,2774.674088,31177,0
2245,646.358035,31193,0
2246,275.943947,31215,0
2247,1979.438849,31266,0
2248,1445.911228,31267,0
2249,1,31268,0
2250,1,31311,0
2251,1,31351,0
2252,1915.437535,31354,0
2253,3.096896,31362,0
2254,21268.673889,31375,0
2255,1,31424,0
2256,14019.245099,31436,0
2257,21904.576101,31440,0
2258,1889.09064,31440,0
2259,1,31492,0
2260,27479.526756,31496,0
2261,2006.307001,31532,0
2262,1.118288,31556,0
2263,1882.368802,31616,0
2264,3691.937947,31651,0
2265,1797.493765,31697,0
