ID, Size, Total Transfer Time, Transfer Time Parralelized, Chunking Time, N, K
3207, 87.0, 0.5678313079294879, 0.0878787878731435, 1.6188862617226993, 10, 9
3208, 175.2, 1.143494771891348, 0.17696969697082585, 3.2525070116622015, 10, 9
3209, 92.8, 0.6056867284913937, 0.09373737373812632, 1.7268120125042123, 10, 9
3210, 118.3, 0.7721200429148033, 0.11949494950134645, 2.2013131581815557, 10, 9
3211, 190.0, 1.240091362237661, 0.19191919192671775, 3.5272621701816114, 10, 9
3212, 3.7, 0.02414914756688089, 0.0037373737347396936, 0.07265556621915596, 10, 9
3213, 173.8, 1.1343572565884734, 0.17555555555630814, 3.2265166588292846, 10, 9
3214, 120.9, 0.7890897141701462, 0.12212121212346987, 2.2496936671525787, 10, 9
3215, 3.1, 0.02023306959140743, 0.003131313130936839, 0.060873582507941476, 10, 9
3216, 148.3, 0.967923942160906, 0.149797979793088, 2.7595498001549004, 10, 9
3217, 115.9, 0.7564557309341204, 0.1170707070692019, 2.1566542268236875, 10, 9
3218, 118.3, 0.7721200429148033, 0.11949494950134645, 2.2013131581815557, 10, 9
3219, 2.1, 0.013706272913599361, 0.0021212121133099902, 0.04123694298925068, 10, 9
3220, 84.6, 0.5521669960302306, 0.08545454545793209, 1.5742273303648315, 10, 9
3221, 108.4, 0.7075047560878396, 0.10949494948779995, 2.0170950663303517, 10, 9
3222, 57.4, 0.3746381273084518, 0.057979797978292814, 1.0918318842266312, 10, 9
3223, 61.7, 0.40270335285648495, 0.06232323231683536, 1.1736241682366404, 10, 9
3224, 163.0, 1.0638678528719676, 0.1646464646539905, 3.026019651261067, 10, 9
3225, 3.0, 0.019580389956156304, 0.0030303030359474094, 0.058909918556072395, 10, 9
3226, 170.1, 1.1102081090215925, 0.17181818182156844, 3.1578278691994317, 10, 9
3227, 123.3, 0.8047540260735612, 0.1245454545386813, 2.294352598510446, 10, 9
3228, 69.4, 0.4529596870588513, 0.07010101010514931, 1.3200894209987495, 10, 9
3229, 89.6, 0.5848009792605774, 0.09050505051220005, 1.6672667706937223, 10, 9
3230, 226.9, 1.4809301583587287, 0.2291919191960584, 4.212293612706356, 10, 9
3231, 152.0, 0.992073089727787, 0.15353535352782768, 2.8218097361452887, 10, 9
3232, 67.0, 0.4372953750724896, 0.06767676767300476, 1.2744379136443258, 10, 9
3233, 114.4, 0.7466655360016734, 0.11555555555969477, 2.1287423947250206, 10, 9
3234, 123.0, 0.8027959870837456, 0.12424242423677986, 2.288770232090713, 10, 9
3235, 161.5, 1.054077657852416, 0.16313131312755022, 2.99817284465437, 10, 9
3236, 176.2, 1.1500215684877306, 0.17797979797151955, 3.2710715493999993, 10, 9
3237, 99.5, 0.649416266015952, 0.10050505050881342, 1.851484862544926, 10, 9
3238, 114.1, 0.7447074970103367, 0.11525252525779334, 2.123160028305287, 10, 9
3239, 120.8, 0.788437034534895, 0.12202020202848045, 2.2478328783460007, 10, 9
3240, 77.2, 0.5038687008135222, 0.07797979797151956, 1.4365289586780732, 10, 9
3241, 85.5, 0.558041112991362, 0.08636363636363636, 1.5909744296240322, 10, 9
3242, 152.1, 0.9927257694444638, 0.15363636363975025, 2.8236661899190687, 10, 9
3243, 3.8, 0.024801827283557624, 0.0038383838466622615, 0.07461923017102504, 10, 9
3244, 116.2, 0.758413769923936, 0.11737373737110333, 2.1622365932434215, 10, 9
3245, 183.8, 1.199625223054846, 0.1856565656648441, 3.412162036207264, 10, 9
3246, 60.5, 0.3948711968998593, 0.06111111110922965, 1.1507984145594286, 10, 9
3247, 177.1, 1.1558956855302875, 0.17888888889415697, 3.287779633364018, 10, 9
3248, 2.8, 0.01827503060574955, 0.002828282829035412, 0.05498259065233424, 10, 9
3249, 124.3, 0.8112808227513693, 0.12555555555630815, 2.3129604865762246, 10, 9
3250, 100.8, 0.6579011016021501, 0.10181818181140856, 1.8756751170304375, 10, 9
3251, 93.3, 0.6089501268274584, 0.09424242424693975, 1.7361159565371016, 10, 9
3252, 104.7, 0.6833556085209588, 0.10575757575306026, 1.9482458804869724, 10, 9
3253, 90.6, 0.5913277758611176, 0.09151515151289376, 1.6858746587595006, 10, 9
3254, 182.0, 1.1878769890454788, 0.1838383838365024, 3.378745868279228, 10, 9
3255, 3.1, 0.02023306959140743, 0.003131313130936839, 0.060873582507941476, 10, 9
3256, 2.0, 0.013053593274190542, 0.0020202020183205604, 0.0392732790373816, 10, 9
3257, 220.8, 1.441116698805486, 0.22303030302917415, 4.099049932505789, 10, 9
3258, 90.8, 0.5926331352130454, 0.09171717171980576, 1.6895962363726562, 10, 9
3259, 151.7, 0.9901150507421291, 0.15323232322592628, 2.8162403748239493, 10, 9
3260, 128.0, 0.8354299703140924, 0.12929292929104783, 2.3818096724196036, 10, 9
3261, 122.5, 0.7995325888234277, 0.12373737374489957, 2.2794662880578236, 10, 9
3262, 68.6, 0.44773824973145004, 0.06929292929443447, 1.304872251880608, 10, 9
3263, 146.0, 0.9529123098912212, 0.147474747472866, 2.71675165760361, 10, 9
3264, 171.6, 1.1199983039581973, 0.1733333333310756, 3.1856746758061285, 10, 9
3265, 85.1, 0.5554303943662953, 0.0859595959667455, 1.5835312743977206, 10, 9
3266, 97.7, 0.6376680320107427, 0.09868686868047172, 1.8179906640265255, 10, 9
3267, 154.3, 1.007084722069061, 0.15585858586498283, 2.864508172942225, 10, 9
3268, 3.9, 0.02545450691880875, 0.003939393941651691, 0.07658289412289412, 10, 9
3269, 116.4, 0.7597191292758639, 0.11757575757801533, 2.165958170856577, 10, 9
3270, 131.0, 0.8550103602759275, 0.13232323232699525, 2.437633336616938, 10, 9
3271, 2.0, 0.013053593274190542, 0.0020202020183205604, 0.0392732790373816, 10, 9
3272, 3.0, 0.019580389956156304, 0.0030303030359474094, 0.058909918556072395, 10, 9
3273, 141.8, 0.9254997639867546, 0.1432323232293129, 2.6385985277273427, 10, 9
3274, 139.7, 0.9117934910731552, 0.1411111111160029, 2.599521962789208, 10, 9
3275, 96.6, 0.6304885556935257, 0.09757575756785544, 1.7975219871541694, 10, 9
3276, 110.1, 0.7186003103763724, 0.11121212120421908, 2.0487284760421742, 10, 9
3277, 124.7, 0.8138915413764358, 0.125959595953199, 2.3204036418025358, 10, 9
3278, 3.2, 0.020885749230816254, 0.003232323225926269, 0.06283724645981056, 10, 9
3279, 60.8, 0.3968292358896748, 0.06141414141113108, 1.1565048529787314, 10, 9
3280, 82.5, 0.5384607230352056, 0.08333333332768895, 1.5351507654266978, 10, 9
3281, 106.9, 0.6977145611455561, 0.10797979797829281, 1.9891832342316846, 10, 9
3282, 194.7, 1.270767306406603, 0.19666666666215116, 3.6145154975492617, 10, 9
3283, 182.8, 1.193098426377038, 0.18464646464721723, 3.3935974984694663, 10, 9
3284, 74.3, 0.48494099057252144, 0.07505050504749472, 1.4132945818473641, 10, 9
3285, 105.9, 0.6911877645491735, 0.1069696969775991, 1.9705753461659066, 10, 9
3286, 142.9, 0.9326792402998136, 0.14434343434192917, 2.6590672045996984, 10, 9
3287, 68.1, 0.44447485138970655, 0.06878787878562104, 1.2953615211817697, 10, 9
3288, 76.2, 0.4973419042171397, 0.07696969697082584, 1.4179210706122953, 10, 9
3289, 114.0, 0.7440548172951812, 0.11515151514587077, 2.121299239498709, 10, 9
3290, 140.6, 0.9176676080399653, 0.14202020202170718, 2.616269062048408, 10, 9
3291, 150.5, 0.9822828947855035, 0.15202020201832056, 2.793962929538592, 10, 9
3292, 174.4, 1.1382733345597893, 0.176161616160111, 3.2376553814719635, 10, 9
3293, 84.5, 0.5515143163135539, 0.08535353534600952, 1.572366541558254, 10, 9
3294, 105.3, 0.6872716864964322, 0.1063636363568631, 1.9594106133264393, 10, 9
3295, 173.1, 1.1297884988963234, 0.1748484848405827, 3.213521482412826, 10, 9
3296, 67.2, 0.4386007344285752, 0.06787878787991676, 1.2782422059238612, 10, 9
3297, 2.1, 0.013706272913599361, 0.0021212121133099902, 0.04123694298925068, 10, 9
3298, 131.1, 0.8556630399096575, 0.13242424242198467, 2.4394941254235154, 10, 9
3299, 134.5, 0.8778541484867227, 0.13585858585482294, 2.5027609448471613, 10, 9
3300, 99.2, 0.6474582270246154, 0.100202020206912, 1.8459024961251929, 10, 9
3301, 2.6, 0.016969671249664, 0.0026262626221234147, 0.05105526274859608, 10, 9
3302, 2.4, 0.015664311980682844, 0.002424242432144555, 0.047127934844857916, 10, 9
3303, 136.0, 0.8876443435062743, 0.1373737373812632, 2.530672776945829, 10, 9
3304, 123.4, 0.8054067057902379, 0.12464646465060386, 2.296213387317024, 10, 9
3305, 156.0, 1.0181802763617513, 0.15757575758140197, 2.8960678870964807, 10, 9
3306, 149.2, 0.9737980591220374, 0.15070707069879227, 2.7762968994141, 10, 9
3307, 76.7, 0.5006053025532043, 0.07747474747963927, 1.4272250146451844, 10, 9
3308, 2.8, 0.01827503060574955, 0.002828282829035412, 0.05498259065233424, 10, 9
3309, 150.6, 0.9829355744249122, 0.15212121211330998, 2.795819383312372, 10, 9
3310, 199.7, 1.3034012896369498, 0.20171717171641915, 3.7073381862382515, 10, 9
3311, 66.3, 0.43272661746176505, 0.06696969697421247, 1.2611228906659522, 10, 9
3312, 126.6, 0.8262924550153752, 0.12787878787653012, 2.355758629127514, 10, 9
3313, 87.6, 0.5717473859049613, 0.08848484847694635, 1.630050994562166, 10, 9
3314, 96.6, 0.6304885556935257, 0.09757575756785544, 1.7975219871541694, 10, 9
3315, 190.1, 1.2407440418770697, 0.1920202020217072, 3.5291186239553913, 10, 9
3316, 164.4, 1.0730053681748424, 0.1660606060685082, 3.0520100040939844, 10, 9
3317, 259.6, 1.6943564085654934, 0.26222222222184594, 4.8193539967323495, 10, 9
3318, 166.2, 1.084753602102784, 0.16787878787991675, 3.0854261720220197, 10, 9
3319, 261.6, 1.7074100018438414, 0.2642424242401665, 4.856483072207946, 10, 9
3320, 143.6, 0.937247997991964, 0.1450505050576546, 2.672092726245743, 10, 9
3321, 178.5, 1.1650332008331625, 0.18030303030867467, 3.313769986196935, 10, 9
3322, 249.8, 1.6303938014495276, 0.25232323232022197, 4.63742152690193, 10, 9
3323, 139.2, 0.9085300927370907, 0.14060606060718947, 2.5902180187563184, 10, 9
3324, 183.4, 1.1970145043483535, 0.1852525252510201, 3.404736221112145, 10, 9
3325, 77.3, 0.5045213805301988, 0.07808080808344213, 1.4383897474846512, 10, 9
3326, 144.5, 0.9431221149587741, 0.1459595959633589, 2.6888398255049433, 10, 9
3327, 144.9, 0.945732833578162, 0.14636363636024974, 2.696282980731254, 10, 9
3328, 139.4, 0.9098354520874973, 0.14080808081410148, 2.5939395963694745, 10, 9
3329, 4.4, 0.028717905259031076, 0.004444444450465115, 0.08640121388223952, 10, 9
3330, 2.7, 0.01762235096634073, 0.002727272734045982, 0.05301892670046516, 10, 9
3331, 2.8, 0.01827503060574955, 0.002828282829035412, 0.05498259065233424, 10, 9
3332, 207.0, 1.3510469051369816, 0.20909090909090908, 3.8428593117241765, 10, 9
3333, 100.5, 0.6559430626123345, 0.10151515150950714, 1.8700927506107043, 10, 9
3334, 74.3, 0.48494099057252144, 0.07505050504749472, 1.4132945818473641, 10, 9
3335, 149.4, 0.9751034184724441, 0.15090909090570429, 2.7800184770272565, 10, 9
3336, 140.1, 0.914404209698222, 0.14151515151289376, 2.6069651180155193, 10, 9
3337, 3.1, 0.02023306959140743, 0.003131313130936839, 0.060873582507941476, 10, 9
3338, 144.8, 0.945080153944432, 0.1462626262652603, 2.694422191924677, 10, 9
3339, 112.3, 0.7329592630066484, 0.11343434342945163, 2.089665829786887, 10, 9
3340, 127.2, 0.8302085329923699, 0.12848484848033298, 2.366923361966981, 10, 9
3341, 71.6, 0.46731863968344867, 0.07232323233038188, 1.3619366360736376, 10, 9
3342, 65.5, 0.4275051801400426, 0.06616161616349762, 1.245905721547811, 10, 9
3343, 157.0, 1.024707072958134, 0.15858585858209567, 2.9146324248342785, 10, 9
3344, 258.9, 1.6897876509547687, 0.26151515152305366, 4.806358820315889, 10, 9
3345, 174.4, 1.1382733345597893, 0.176161616160111, 3.2376553814719635, 10, 9
3346, 163.1, 1.0645205325113765, 0.1647474747489799, 3.027876105034846, 10, 9
3347, 285.3, 1.8620950822677205, 0.2881818181750449, 5.2964626165937565, 10, 9
3348, 160.4, 1.046898181540878, 0.16202020201493395, 2.9777518531427924, 10, 9
3349, 194.6, 1.2701146267713517, 0.19656565656716174, 3.612659043775482, 10, 9
3350, 262.5, 1.713284118806494, 0.26515151514587076, 4.873191156171964, 10, 9
3351, 140.6, 0.9176676080399653, 0.14202020202170718, 2.616269062048408, 10, 9
3352, 197.8, 1.2910003759980104, 0.199797979793088, 3.6720655645364353, 10, 9
3353, 140.4, 0.9163622486838797, 0.1418181818147952, 2.6125474844352525, 10, 9
3354, 5.0, 0.03263398323602564, 0.00505050505426797, 0.098183197593454, 10, 9
3355, 78.6, 0.513006216116397, 0.07939393938603727, 1.4625800019701627, 10, 9
3356, 144.1, 0.9405113962522819, 0.1455555555495349, 2.6813966702786316, 10, 9
3357, 150.5, 0.9822828947855035, 0.15202020201832056, 2.793962929538592, 10, 9
3358, 143.6, 0.937247997991964, 0.1450505050576546, 2.672092726245743, 10, 9
3359, 2.8, 0.01827503060574955, 0.002828282829035412, 0.05498259065233424, 10, 9
3360, 11.8, 0.07701620039431396, 0.011919191919944503, 0.2243229482478442, 10, 9
3361, 70.0, 0.45687576503432475, 0.07070707070895217, 1.3315022978373554, 10, 9
3362, 3.0, 0.019580389956156304, 0.0030303030359474094, 0.058909918556072395, 10, 9
3363, 3.2, 0.020885749230816254, 0.003232323225926269, 0.06283724645981056, 10, 9
3364, 97.9, 0.6389733913569916, 0.09888888888738372, 1.8217122416396812, 10, 9
3365, 202.9, 1.324287038867766, 0.2049494949423454, 3.766744706999205, 10, 9
3366, 161.1, 1.051466939233028, 0.16272727273065934, 2.9907470295592504, 10, 9
3367, 101.9, 0.6650805779152092, 0.10292929292402485, 1.8961437939027936, 10, 9
3368, 113.1, 0.7381807003325287, 0.11424242424016649, 2.104552140239509, 10, 9
3369, 67.7, 0.44186413276463987, 0.06838383838873018, 1.2877529366226992, 10, 9
3370, 69.7, 0.4549177260445092, 0.07040404040705074, 1.3257958594180526, 10, 9
3371, 187.9, 1.2263850892426358, 0.18979797979647464, 3.4882766409322357, 10, 9
3372, 165.3, 1.0788794851359735, 0.16696969697421246, 3.0687180880580023, 10, 9
3373, 261.7, 1.7080626814790927, 0.26434343433515595, 4.858339525981725, 10, 9
3374, 166.4, 1.0860589614531906, 0.16808080808682876, 3.0891390795695797, 10, 9
3375, 258.0, 1.6839135339122118, 0.26060606060041624, 4.789650736351872, 10, 9
3376, 181.4, 1.183960911074163, 0.18323232323269953, 3.367607145636549, 10, 9
3377, 148.4, 0.9685766218760617, 0.14989898990501058, 2.7614105889614775, 10, 9
3378, 242.9, 1.585358904655988, 0.24535353535955604, 4.509326216511123, 10, 9
3379, 2.1, 0.013706272913599361, 0.0021212121133099902, 0.04123694298925068, 10, 9
3380, 14.1, 0.09202783265832008, 0.014242424240166491, 0.26804691273683073, 10, 9
3381, 67.0, 0.4372953750724896, 0.06767676767300476, 1.2744379136443258, 10, 9
3382, 62.9, 0.4105355088846998, 0.06353535354137421, 1.196449921913852, 10, 9
3383, 2.3, 0.015011632264006114, 0.0023232323202219875, 0.04516427089298884, 10, 9
3384, 128.3, 0.837388009303908, 0.12959595959294926, 2.3873920388393373, 10, 9
3385, 130.5, 0.851746961934184, 0.1318181818181818, 2.428329392584049, 10, 9
3386, 99.9, 0.65202698463534, 0.10090909090570428, 1.8589280177712373, 10, 9
3387, 220.2, 1.4372006208341703, 0.2224242424253713, 4.087911209863109, 10, 9
3388, 2.8, 0.01827503060574955, 0.002828282829035412, 0.05498259065233424, 10, 9
3389, 2.6, 0.016969671249664, 0.0026262626221234147, 0.05105526274859608, 10, 9
3390, 150.9, 0.9848936134919958, 0.15242424243214456, 2.801388744633712, 10, 9
3391, 130.9, 0.8543576805592508, 0.13222222221507268, 2.4357725478103602, 10, 9
3392, 96.5, 0.629835876054117, 0.09747474747286601, 1.7956611983475916, 10, 9
3393, 148.6, 0.969881981146564, 0.15010101009498944, 2.7651321665746336, 10, 9
3394, 3.4, 0.022191108577065313, 0.0034343434328382664, 0.06676457436354871, 10, 9
3395, 75.8, 0.49473118559207296, 0.07656565657393499, 1.410477915385984, 10, 9
3396, 157.5, 1.0279704712998772, 0.1590909090909091, 2.923914693703178, 10, 9
3397, 189.3, 1.2355226045455108, 0.19121212121099235, 3.514266993765153, 10, 9
3398, 92.8, 0.6056867284913937, 0.09373737373812632, 1.7268120125042123, 10, 9
3399, 117.3, 0.7655932462369953, 0.11848484848371961, 2.182705270115777, 10, 9
3400, 70.4, 0.4594864836552338, 0.07111111110584302, 1.339110882396426, 10, 9
3401, 73.9, 0.48233027195313355, 0.07464646465060386, 1.4056859972882938, 10, 9
3402, 185.4, 1.2100680976267018, 0.18727272726934063, 3.441865296587741, 10, 9
3403, 168.5, 1.099765234362632, 0.17020202020013875, 3.1281246088189554, 10, 9
3404, 252.7, 1.6493215116905284, 0.25525252524424685, 4.691258686341544, 10, 9
3405, 183.3, 1.1963618247131025, 0.18515151515603065, 3.4028797673383653, 10, 9
3406, 270.1, 1.7628877732921837, 0.2728282828222622, 5.0142816429792285, 10, 9
3407, 138.7, 0.9052666943953471, 0.14010101009837606, 2.5809140747234296, 10, 9
3408, 154.7, 1.0096954406941276, 0.15626262626187368, 2.8719339880373433, 10, 9
3409, 247.6, 1.6160348488207725, 0.2501010100949894, 4.596579543878773, 10, 9
3410, 96.6, 0.6304885556935257, 0.09757575756785544, 1.7975219871541694, 10, 9
3411, 158.1, 1.0318865492753506, 0.15969696969471195, 2.9350534163458564, 10, 9
3412, 5.0, 0.03263398323602564, 0.00505050505426797, 0.098183197593454, 10, 9
3413, 162.4, 1.0599517748192262, 0.16404040403325448, 3.014880928618388, 10, 9
3414, 152.7, 0.9966418474199372, 0.1542424242435531, 2.8348049125617476, 10, 9
3415, 76.7, 0.5006053025532043, 0.07747474747963927, 1.4272250146451844, 10, 9
3416, 115.4, 0.7531923325980558, 0.11656565656038848, 2.1473502827907986, 10, 9
3417, 2.4, 0.015664311980682844, 0.002424242432144555, 0.047127934844857916, 10, 9
3418, 2.3, 0.015011632264006114, 0.0023232323202219875, 0.04516427089298884, 10, 9
3419, 100.7, 0.6572484219627412, 0.10171717171641913, 1.87381432822386, 10, 9
3420, 129.8, 0.8471782043234595, 0.13111111111938953, 2.4153038709380046, 10, 9
3421, 122.3, 0.7982272294730208, 0.12353535353798759, 2.275744710444668, 10, 9
3422, 2.3, 0.015011632264006114, 0.0023232323202219875, 0.04516427089298884, 10, 9
3423, 60.7, 0.39617655625594483, 0.06131313131614165, 1.1546027068389637, 10, 9
3424, 133.9, 0.8739380705112493, 0.13525252525102008, 2.491596212007695, 10, 9
3425, 213.5, 1.3934710833054544, 0.2156565656546842, 3.963528807019863, 10, 9
3426, 91.8, 0.5991599318135856, 0.09272727272049948, 1.7082041244384343, 10, 9
3427, 118.9, 0.7760361208959556, 0.12010101010514931, 2.2124778910210225, 10, 9
3428, 71.3, 0.4653606006977907, 0.07202020202848045, 1.3562301976543345, 10, 9
3429, 58.9, 0.38442832225073537, 0.059494949487799945, 1.120364076323146, 10, 9
3430, 255.6, 1.6682492220129546, 0.2581818181852048, 4.745095845781157, 10, 9
3431, 184.4, 1.2035413010303193, 0.18626262626864692, 3.423300758849943, 10, 9
3432, 158.0, 1.0312338696416208, 0.1595959595997225, 2.933196962572077, 10, 9
3433, 177.9, 1.1611171228576889, 0.17969696970487184, 3.3026312635542565, 10, 9
3434, 271.7, 1.773330647945465, 0.27444444444369187, 5.0439849033597035, 10, 9
3435, 160.7, 1.0488562205306935, 0.16232323231683535, 2.983321214464131, 10, 9
3436, 132.8, 0.8667585941981901, 0.1341414141384038, 2.471127535135339, 10, 9
3437, 265.4, 1.7322118291273991, 0.26808080808682877, 4.927028315611577, 10, 9
3438, 188.3, 1.228995807949128, 0.1902020202102986, 3.495702456027355, 10, 9
3439, 79.0, 0.5156169348228892, 0.07979797979986125, 1.470023157196474, 10, 9
3440, 151.1, 0.9861989727609769, 0.15262626262212342, 2.805101652181271, 10, 9
3441, 128.0, 0.8354299703140924, 0.12929292929104783, 2.3818096724196036, 10, 9
3442, 142.0, 0.92680512334284, 0.14343434343622488, 2.642320105340498, 10, 9
3443, 2.2, 0.014358952630276093, 0.0022222222252325577, 0.04320060694111976, 10, 9
3444, 159.7, 1.0423294239301533, 0.16131313131614164, 2.9647566767263327, 10, 9
3445, 197.0, 1.2857789386706089, 0.19898989898237315, 3.6572139343461973, 10, 9
3446, 2.4, 0.015664311980682844, 0.002424242432144555, 0.047127934844857916, 10, 9
3447, 21.6, 0.1409788075102797, 0.021818181821568444, 0.4106250578096131, 10, 9
3448, 62.7, 0.40923014953429304, 0.06333333333446221, 1.1926456296343169, 10, 9
3449, 5.8, 0.03785542055774816, 0.005858585864982822, 0.11026043218961831, 10, 9
3450, 134.5, 0.8778541484867227, 0.13585858585482294, 2.5027609448471613, 10, 9
3451, 139.7, 0.9117934910731552, 0.1411111111160029, 2.599521962789208, 10, 9
3452, 100.1, 0.6533323439914254, 0.10111111111261628, 1.862649595384393, 10, 9
3453, 2.4, 0.015664311980682844, 0.002424242432144555, 0.047127934844857916, 10, 9
3454, 101.0, 0.6592064609483991, 0.10202020201832056, 1.8793966946435932, 10, 9
3455, 114.8, 0.7492762546210613, 0.11595959595658563, 2.136185549951332, 10, 9
3456, 68.3, 0.44578021074163454, 0.06898989899253304, 1.299165813461305, 10, 9
3457, 55.8, 0.36419525265932795, 0.05636363635686311, 1.0613975459903489, 10, 9
3458, 252.0, 1.6447527540798035, 0.2545454545454545, 4.678263509925085, 10, 9
3459, 160.6, 1.0482035408912846, 0.16222222222184593, 2.9814647606903515, 10, 9
3460, 174.9, 1.1415367329015327, 0.17666666666892442, 3.2469376503408625, 10, 9
3461, 178.8, 1.1669912398188202, 0.1806060606105761, 3.3193393475182744, 10, 9
3462, 301.6, 1.9684818675521591, 0.304646464640444, 5.651141163858726, 10, 9
3463, 137.0, 0.8941711401026566, 0.13838383838195692, 2.5492806650116067, 10, 9
3464, 165.1, 1.077574125785567, 0.16676767676730048, 3.0650051805104424, 10, 9
3465, 252.4, 1.6473634727048705, 0.2549494949423454, 4.685689325020204, 10, 9
3466, 78.7, 0.5136588958330737, 0.07949494949795984, 1.4644407907767405, 10, 9
3467, 143.1, 0.9339845996558993, 0.14454545454884118, 2.6627887822128535, 10, 9
3468, 128.5, 0.8386933686599936, 0.12979797979986127, 2.3911136164524924, 10, 9
3469, 3.4, 0.022191108577065313, 0.0034343434328382664, 0.06676457436354871, 10, 9
3470, 121.6, 0.7936584717808708, 0.12282828282226216, 2.262719188798623, 10, 9
3471, 158.4, 1.0338445882610086, 0.15999999999661338, 2.9406227776671963, 10, 9
3472, 101.7, 0.6637752186405493, 0.10272727273404599, 1.892422216289638, 10, 9
3473, 233.1, 1.5213962975415434, 0.23545454545793207, 4.327393746680703, 10, 9
3474, 3.0, 0.019580389956156304, 0.0030303030359474094, 0.058909918556072395, 10, 9
3475, 57.9, 0.3779015256501952, 0.058484848487106236, 1.1013426149254695, 10, 9
3476, 3.4, 0.022191108577065313, 0.0034343434328382664, 0.06676457436354871, 10, 9
3477, 132.3, 0.8634951958621255, 0.1336363636295904, 2.4618235911024495, 10, 9
3478, 130.2, 0.8497889229485263, 0.1315151515162804, 2.4227470261643154, 10, 9
3479, 79.9, 0.5214910517798628, 0.08070707070556554, 1.4867702564556746, 10, 9
3480, 6.0, 0.039160779832408114, 0.0060606060549616815, 0.11406251605822586, 10, 9
3481, 195.2, 1.2740307047426676, 0.1971717171709646, 3.6237977664181606, 10, 9
3482, 137.4, 0.8967818588091491, 0.13878787879578092, 2.556723820237918, 10, 9
3483, 94.7, 0.6180876421303331, 0.09565656566145746, 1.762166999829191, 10, 9
3484, 91.6, 0.5978545725389256, 0.09252525253052062, 1.7044825468252787, 10, 9
3485, 115.0, 0.7505816139771468, 0.11616161616349763, 2.1399071275644874, 10, 9
3486, 71.6, 0.46731863968344867, 0.07232323233038188, 1.3619366360736376, 10, 9
3487, 175.0, 1.1421894125352627, 0.17676767676391386, 3.2487941041146424, 10, 9
3488, 169.1, 1.1036813123381057, 0.1708080808039416, 3.139263331461634, 10, 9
3489, 282.4, 1.843167372022562, 0.2852525252510201, 5.242625457154142, 10, 9
3490, 209.7, 1.3686692561033222, 0.21181818182495507, 3.892983563616231, 10, 9
3491, 327.5, 2.137525900604793, 0.33080808080055496, 6.136434785025638, 10, 9
3492, 175.5, 1.1454528108770061, 0.17727272727272728, 3.2580763729835414, 10, 9
3493, 133.4, 0.8706746721751848, 0.13474747474220666, 2.482292267974805, 10, 9
3494, 264.8, 1.7282957511519257, 0.2674747474830259, 4.915889592968899, 10, 9
3495, 3.7, 0.02414914756688089, 0.0037373737347396936, 0.07265556621915596, 10, 9
3496, 3.2, 0.020885749230816254, 0.003232323225926269, 0.06283724645981056, 10, 9
3497, 184.6, 1.2048466603008214, 0.1864646464586258, 3.4270136663975026, 10, 9
3498, 3.6, 0.023496467933150866, 0.0036363636397502637, 0.07069190226728687, 10, 9
3499, 76.6, 0.49995262283804864, 0.0773737373677167, 1.4253642258386063, 10, 9
3500, 139.6, 0.9111408113579995, 0.14101010100408035, 2.59766117398263, 10, 9
3501, 152.9, 0.9979472067703439, 0.15444444445046512, 2.8385178201093075, 10, 9
3502, 143.5, 0.9365953182752874, 0.14494949494573203, 2.6702319374391648, 10, 9
3503, 148.3, 0.967923942160906, 0.149797979793088, 2.7595498001549004, 10, 9
3504, 103.5, 0.6755234525684908, 0.10454545454545454, 1.9259164148080388, 10, 9
3505, 162.8, 1.0625624935215607, 0.16444444444707848, 3.022306743713507, 10, 9
3506, 131.3, 0.8569683992615853, 0.13262626262889668, 2.4432157030366715, 10, 9
3507, 3.1, 0.02023306959140743, 0.003131313130936839, 0.060873582507941476, 10, 9
3508, 62.8, 0.40988282916954416, 0.06343434342945165, 1.1945477757740843, 10, 9
3509, 32.5, 0.21212089093778352, 0.032828282835808666, 0.6181974954244863, 10, 9
3510, 210.8, 1.3758487324205393, 0.21292929293757135, 3.913404555127809, 10, 9
3511, 68.6, 0.44773824973145004, 0.06929292929443447, 1.304872251880608, 10, 9
3512, 125.1, 0.8165022600787705, 0.126363636367023, 2.3278467970288466, 10, 9
3513, 80.3, 0.5241017704863552, 0.08111111111938954, 1.4942134116819856, 10, 9
3514, 103.1, 0.6729127339434241, 0.10414141414856369, 1.9184732595817273, 10, 9
3515, 198.9, 1.2981798523095485, 0.20090909090570427, 3.692486556048013, 10, 9
3516, 178.0, 1.161769802497098, 0.17979797979986126, 3.304487717328036, 10, 9
3517, 273.3, 1.7837735225987466, 0.27606060606512156, 5.073688163740181, 10, 9
3518, 283.7, 1.851652207690186, 0.2865656565705484, 5.26675935621328, 10, 9
3519, 177.3, 1.1572010448049475, 0.17909090908413583, 3.2914925409115776, 10, 9
3520, 158.4, 1.0338445882610086, 0.15999999999661338, 2.9406227776671963, 10, 9
3521, 180.9, 1.1806975127324195, 0.18272727272388609, 3.35832487676765, 10, 9
3522, 266.1, 1.7367805867381239, 0.26878787878562105, 4.940023492028036, 10, 9
3523, 73.5, 0.4797195532466412, 0.07424242423677986, 1.398077412729223, 10, 9
3524, 159.5, 1.0410240645740678, 0.16111111110922965, 2.961043769178773, 10, 9
3525, 78.0, 0.5090901381409234, 0.07878787878223441, 1.451415269130696, 10, 9
3526, 3.1, 0.02023306959140743, 0.003131313130936839, 0.060873582507941476, 10, 9
